2025-08-24 03:40:04,024 - INFO - Discovering OSS-Fuzz projects...
2025-08-24 03:46:25,206 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\wrap-ansi\index.js
2025-08-24 03:46:25,207 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\wrappy\wrappy.js
2025-08-24 03:46:25,207 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\yallist\iterator.js
2025-08-24 03:46:25,209 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\yallist\yallist.js
2025-08-24 03:46:25,209 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\yargs-parser\browser.js
2025-08-24 03:46:25,210 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@ampproject\remapping\dist\remapping.umd.js
2025-08-24 03:46:25,210 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\compat-data\corejs2-built-ins.js
2025-08-24 03:46:25,211 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\compat-data\corejs3-shipped-proposals.js
2025-08-24 03:46:25,211 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\compat-data\native-modules.js
2025-08-24 03:46:25,211 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\compat-data\overlapping-plugins.js
2025-08-24 03:46:25,212 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\compat-data\plugin-bugfixes.js
2025-08-24 03:46:25,212 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\compat-data\plugins.js
2025-08-24 03:46:25,213 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\code-frame\lib\index.js
2025-08-24 03:46:25,213 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\index.js
2025-08-24 03:46:25,214 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\parse.js
2025-08-24 03:46:25,214 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\transform-ast.js
2025-08-24 03:46:25,215 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\transform-file-browser.js
2025-08-24 03:46:25,215 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\transform-file.js
2025-08-24 03:46:25,216 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\transform.js
2025-08-24 03:46:25,216 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\cache-contexts.js
2025-08-24 03:46:25,217 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\caching.js
2025-08-24 03:46:25,217 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\config-chain.js
2025-08-24 03:46:25,217 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\config-descriptors.js
2025-08-24 03:46:25,218 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\full.js
2025-08-24 03:46:25,218 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\index.js
2025-08-24 03:46:25,219 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\item.js
2025-08-24 03:46:25,219 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\partial.js
2025-08-24 03:46:25,220 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\pattern-to-regex.js
2025-08-24 03:46:25,220 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\plugin.js
2025-08-24 03:46:25,221 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\printer.js
2025-08-24 03:46:25,222 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\resolve-targets-browser.js
2025-08-24 03:46:25,224 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\resolve-targets.js
2025-08-24 03:46:25,225 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\util.js
2025-08-24 03:46:25,226 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\errors\config-error.js
2025-08-24 03:46:25,226 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\errors\rewrite-stack-trace.js
2025-08-24 03:46:25,227 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\gensync-utils\async.js
2025-08-24 03:46:25,227 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\gensync-utils\fs.js
2025-08-24 03:46:25,227 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\gensync-utils\functional.js
2025-08-24 03:46:25,228 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\parser\index.js
2025-08-24 03:46:25,229 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\tools\build-external-helpers.js
2025-08-24 03:46:25,229 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\transformation\block-hoist-plugin.js
2025-08-24 03:46:25,230 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\transformation\index.js
2025-08-24 03:46:25,231 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\transformation\normalize-file.js
2025-08-24 03:46:25,232 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\transformation\normalize-opts.js
2025-08-24 03:46:25,232 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\transformation\plugin-pass.js
2025-08-24 03:46:25,233 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\vendor\import-meta-resolve.js
2025-08-24 03:46:25,234 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\files\configuration.js
2025-08-24 03:46:25,234 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\files\index-browser.js
2025-08-24 03:46:25,235 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\files\index.js
2025-08-24 03:46:25,236 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\files\module-types.js
2025-08-24 03:46:25,236 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\files\package.js
2025-08-24 03:46:25,237 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\files\plugins.js
2025-08-24 03:46:25,240 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\files\types.js
2025-08-24 03:46:25,241 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\files\utils.js
2025-08-24 03:46:25,242 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\helpers\config-api.js
2025-08-24 03:46:25,242 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\helpers\deep-array.js
2025-08-24 03:46:25,243 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\helpers\environment.js
2025-08-24 03:46:25,244 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\validation\option-assertions.js
2025-08-24 03:46:25,244 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\validation\options.js
2025-08-24 03:46:25,245 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\validation\plugins.js
2025-08-24 03:46:25,245 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\config\validation\removed.js
2025-08-24 03:46:25,247 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\parser\util\missing-plugin-helper.js
2025-08-24 03:46:25,248 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\transformation\file\file.js
2025-08-24 03:46:25,249 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\transformation\file\generate.js
2025-08-24 03:46:25,250 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\transformation\file\merge-map.js
2025-08-24 03:46:25,251 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\core\lib\transformation\util\clone-deep.js
2025-08-24 03:46:25,253 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\buffer.js
2025-08-24 03:46:25,253 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\index.js
2025-08-24 03:46:25,254 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\printer.js
2025-08-24 03:46:25,254 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\source-map.js
2025-08-24 03:46:25,255 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\token-map.js
2025-08-24 03:46:25,255 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\generators\base.js
2025-08-24 03:46:25,256 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\generators\classes.js
2025-08-24 03:46:25,256 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\generators\deprecated.js
2025-08-24 03:46:25,257 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\generators\expressions.js
2025-08-24 03:46:25,257 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\generators\flow.js
2025-08-24 03:46:25,261 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\generators\index.js
2025-08-24 03:46:25,261 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\generators\jsx.js
2025-08-24 03:46:25,262 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\generators\methods.js
2025-08-24 03:46:25,262 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\generators\modules.js
2025-08-24 03:46:25,269 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\generators\statements.js
2025-08-24 03:46:25,277 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\generators\template-literals.js
2025-08-24 03:46:25,279 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\generators\types.js
2025-08-24 03:46:25,281 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\generators\typescript.js
2025-08-24 03:46:25,287 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\node\index.js
2025-08-24 03:46:25,290 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\node\parentheses.js
2025-08-24 03:46:25,293 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\generator\lib\node\whitespace.js
2025-08-24 03:46:25,297 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-compilation-targets\lib\debug.js
2025-08-24 03:46:25,302 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-compilation-targets\lib\filter-items.js
2025-08-24 03:46:25,307 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-compilation-targets\lib\index.js
2025-08-24 03:46:25,312 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-compilation-targets\lib\options.js
2025-08-24 03:46:25,320 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-compilation-targets\lib\pretty.js
2025-08-24 03:46:25,331 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-compilation-targets\lib\targets.js
2025-08-24 03:46:25,334 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-compilation-targets\lib\utils.js
2025-08-24 03:46:25,342 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-module-imports\lib\import-builder.js
2025-08-24 03:46:25,343 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-module-imports\lib\import-injector.js
2025-08-24 03:46:25,344 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-module-imports\lib\index.js
2025-08-24 03:46:25,345 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-module-imports\lib\is-module.js
2025-08-24 03:46:25,351 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-module-transforms\lib\dynamic-import.js
2025-08-24 03:46:25,352 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-module-transforms\lib\get-module-name.js
2025-08-24 03:46:25,353 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-module-transforms\lib\index.js
2025-08-24 03:46:25,353 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-module-transforms\lib\lazy-modules.js
2025-08-24 03:46:25,354 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-module-transforms\lib\normalize-and-load-metadata.js
2025-08-24 03:46:25,355 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-module-transforms\lib\rewrite-live-references.js
2025-08-24 03:46:25,356 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-module-transforms\lib\rewrite-this.js
2025-08-24 03:46:25,357 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-string-parser\lib\index.js
2025-08-24 03:46:25,359 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-validator-identifier\lib\identifier.js
2025-08-24 03:46:25,359 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-validator-identifier\lib\index.js
2025-08-24 03:46:25,360 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-validator-identifier\lib\keyword.js
2025-08-24 03:46:25,361 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-validator-option\lib\find-suggestion.js
2025-08-24 03:46:25,363 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-validator-option\lib\index.js
2025-08-24 03:46:25,364 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helper-validator-option\lib\validator.js
2025-08-24 03:46:25,367 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers-generated.js
2025-08-24 03:46:25,368 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\index.js
2025-08-24 03:46:25,370 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\applyDecoratedDescriptor.js
2025-08-24 03:46:25,371 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\applyDecs.js
2025-08-24 03:46:25,373 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\applyDecs2203.js
2025-08-24 03:46:25,375 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\applyDecs2203R.js
2025-08-24 03:46:25,377 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\applyDecs2301.js
2025-08-24 03:46:25,378 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\applyDecs2305.js
2025-08-24 03:46:25,378 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\applyDecs2311.js
2025-08-24 03:46:25,379 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\arrayLikeToArray.js
2025-08-24 03:46:25,380 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\arrayWithHoles.js
2025-08-24 03:46:25,380 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\arrayWithoutHoles.js
2025-08-24 03:46:25,381 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\assertClassBrand.js
2025-08-24 03:46:25,381 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\assertThisInitialized.js
2025-08-24 03:46:25,382 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\asyncGeneratorDelegate.js
2025-08-24 03:46:25,383 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\asyncIterator.js
2025-08-24 03:46:25,383 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\asyncToGenerator.js
2025-08-24 03:46:25,384 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\awaitAsyncGenerator.js
2025-08-24 03:46:25,384 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\AwaitValue.js
2025-08-24 03:46:25,385 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\callSuper.js
2025-08-24 03:46:25,385 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\checkInRHS.js
2025-08-24 03:46:25,386 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\checkPrivateRedeclaration.js
2025-08-24 03:46:25,387 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classApplyDescriptorDestructureSet.js
2025-08-24 03:46:25,387 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classApplyDescriptorGet.js
2025-08-24 03:46:25,388 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classApplyDescriptorSet.js
2025-08-24 03:46:25,388 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classCallCheck.js
2025-08-24 03:46:25,389 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classCheckPrivateStaticAccess.js
2025-08-24 03:46:25,390 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classCheckPrivateStaticFieldDescriptor.js
2025-08-24 03:46:25,390 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classExtractFieldDescriptor.js
2025-08-24 03:46:25,391 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classNameTDZError.js
2025-08-24 03:46:25,391 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classPrivateFieldDestructureSet.js
2025-08-24 03:46:25,392 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classPrivateFieldGet.js
2025-08-24 03:46:25,393 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classPrivateFieldGet2.js
2025-08-24 03:46:25,393 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classPrivateFieldInitSpec.js
2025-08-24 03:46:25,394 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classPrivateFieldLooseBase.js
2025-08-24 03:46:25,394 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classPrivateFieldLooseKey.js
2025-08-24 03:46:25,395 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classPrivateFieldSet.js
2025-08-24 03:46:25,395 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classPrivateFieldSet2.js
2025-08-24 03:46:25,396 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classPrivateGetter.js
2025-08-24 03:46:25,397 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classPrivateMethodGet.js
2025-08-24 03:46:25,398 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classPrivateMethodInitSpec.js
2025-08-24 03:46:25,400 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classPrivateMethodSet.js
2025-08-24 03:46:25,401 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classPrivateSetter.js
2025-08-24 03:46:25,401 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classStaticPrivateFieldDestructureSet.js
2025-08-24 03:46:25,402 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classStaticPrivateFieldSpecGet.js
2025-08-24 03:46:25,402 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classStaticPrivateFieldSpecSet.js
2025-08-24 03:46:25,403 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classStaticPrivateMethodGet.js
2025-08-24 03:46:25,404 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\classStaticPrivateMethodSet.js
2025-08-24 03:46:25,404 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\construct.js
2025-08-24 03:46:25,404 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\createClass.js
2025-08-24 03:46:25,404 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\createForOfIteratorHelper.js
2025-08-24 03:46:25,405 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\createForOfIteratorHelperLoose.js
2025-08-24 03:46:25,405 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\createSuper.js
2025-08-24 03:46:25,406 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\decorate.js
2025-08-24 03:46:25,406 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\defaults.js
2025-08-24 03:46:25,407 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\defineAccessor.js
2025-08-24 03:46:25,407 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\defineEnumerableProperties.js
2025-08-24 03:46:25,408 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\defineProperty.js
2025-08-24 03:46:25,408 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\dispose.js
2025-08-24 03:46:25,409 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\extends.js
2025-08-24 03:46:25,409 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\get.js
2025-08-24 03:46:25,410 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\getPrototypeOf.js
2025-08-24 03:46:25,410 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\identity.js
2025-08-24 03:46:25,411 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\importDeferProxy.js
2025-08-24 03:46:25,411 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\inherits.js
2025-08-24 03:46:25,412 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\inheritsLoose.js
2025-08-24 03:46:25,412 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\initializerDefineProperty.js
2025-08-24 03:46:25,413 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\initializerWarningHelper.js
2025-08-24 03:46:25,413 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\instanceof.js
2025-08-24 03:46:25,414 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\interopRequireDefault.js
2025-08-24 03:46:25,415 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\interopRequireWildcard.js
2025-08-24 03:46:25,415 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\isNativeFunction.js
2025-08-24 03:46:25,415 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\isNativeReflectConstruct.js
2025-08-24 03:46:25,416 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\iterableToArray.js
2025-08-24 03:46:25,416 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\iterableToArrayLimit.js
2025-08-24 03:46:25,416 - WARNING - Missing Google copyright header: projects\gemini_cli\fuzzers\node_modules\@babel\helpers\lib\helpers\jsx.js
